724,705,778,5943.72836
716,715,779,2884.47081
718,716,780,3314.86839
715,685,781,6687.90389
716,697,782,3898.89087
715,708,783,1259.93110
714,725,784,3199.17404
720,691,785,4872.84056
712,711,786,2214.65023
693,714,787,2291.88172
710,704,788,1151.33538
700,673,789,4960.51036
700,695,790,3750.36110
709,699,791,9961.47656
701,639,792,22679.51001
692,686,793,5454.32207
685,683,794,1988.57566
695,689,795,3780.45762
708,681,796,3953.07379
679,694,797,7751.50056
694,635,798,14857.30988
686,674,799,2639.21175
695,662,800,8468.92624
685,680,801,2241.51228
679,661,802,5027.05145
684,636,803,9159.92964
657,681,804,6183.15915
679,614,805,14083.64730
681,660,806,4226.24116
682,659,807,3159.38506
671,534,808,36480.84133
671,642,809,3532.71340
667,653,810,1307.01899
690,644,811,6820.04348
663,564,812,13189.83911
659,616,813,9399.16127
684,620,814,9985.57711
664,624,815,5940.85495
658,621,816,6580.19005
674,654,817,4845.69281
656,653,818,1033.29859
653,648,819,1401.49076
665,632,820,4530.26411
686,599,821,11626.62250
659,584,822,11326.28509
651,643,823,1272.33168
651,643,824,1059.99107
672,567,825,30538.13396
672,647,826,3495.07823
670,629,827,6534.76611
660,609,828,8126.51245
650,550,829,14933.91558
646,589,830,7882.67660
640,614,831,4619.13814
635,624,832,3594.12367
632,498,833,19637.79567
611,604,834,5496.04667
629,609,835,4007.85083
624,615,836,3714.58457
630,581,837,8166.50601
614,574,838,7971.31227
595,637,839,8741.76011
617,527,840,10166.97410
609,590,841,5652.33978
630,596,842,4536.99349
609,554,843,7888.44590
604,555,844,9377.72804
591,569,845,9402.36454
599,604,846,639.70208
571,595,847,8237.58609
597,597,848,1494.30111
599,583,849,2561.59309
607,603,850,3281.59634
595,512,851,13272.09197
606,572,852,5204.68662
595,530,853,11041.37121
614,576,854,7461.09397
624,580,855,4160.23842
590,554,856,3923.22172
610,573,857,9793.09117
568,605,858,5192.72687
632,547,859,10692.87803
588,588,860,2428.22404
569,578,861,1213.55813
536,575,862,13217.25293
583,553,863,7612.27690
587,458,864,21265.88168
563,552,865,8040.08186
570,553,866,10877.61827
572,573,867,543.34925
617,502,868,13371.07354
491,569,869,13179.57721
572,455,870,29161.47781
567,565,871,1315.54926
544,564,872,5868.52118
538,582,873,5677.90636
567,565,874,1338.57889
568,562,875,3073.40802
562,563,876,2710.50000
566,525,877,4981.64505
533,562,878,3069.67139
494,559,879,13303.56836
545,554,880,905.24826
573,556,881,2420.11989
556,558,882,1266.95652
537,557,883,2461.92628
553,550,884,3480.60229
523,563,885,6828.66969
571,540,886,7004.51197
547,475,887,16579.99336
556,539,888,2435.31148
548,530,889,6206.60684
550,514,890,3539.02771
414,564,891,27794.66935
557,513,892,5858.84563
537,543,893,1196.28133
547,521,894,9768.97625
541,541,895,506.32871
542,515,896,7976.68434
565,511,897,11724.34630
474,544,898,40260.59542
542,466,899,14362.67755
528,518,900,6499.99700
542,532,901,2252.73944
415,544,902,34307.82054
388,561,903,29696.29017
490,522,904,9406.29955
438,533,905,14303.72459
509,533,906,2963.11238
531,510,907,7907.40763
530,528,908,3885.10891
532,462,909,12786.11404
517,528,910,5045.24707
534,526,911,5388.21822
524,493,912,6273.57077
465,520,913,9371.04080
526,492,914,5134.29724
539,507,915,5325.28243
518,512,916,4539.64681
510,506,917,2455.29832
504,509,918,914.40469
510,488,919,10214.50129
509,514,920,11202.10736
449,511,921,15026.67794
534,481,922,10244.37228
506,497,923,4776.86482
506,473,924,6169.15303
496,513,925,4160.55265
507,457,926,8508.17188
431,500,927,9989.22731
494,496,928,2837.06595
476,491,929,7646.87782
485,496,930,1842.50536
494,471,931,6982.70460
484,480,932,6630.17906
472,485,933,2609.10268
499,480,934,3628.64186
478,485,935,1247.34232
487,432,936,23267.24286
470,473,937,23507.54105
480,391,938,21583.81990
480,456,939,4928.42545
486,468,940,6356.38614
424,479,941,15935.79534
472,477,942,584.08453
473,446,943,10042.83407
422,489,944,12615.52542
430,483,945,10619.30935
470,463,946,700.87706
455,470,947,5128.91552
472,451,948,4317.76388
469,467,949,263.58468
463,419,950,17777.17006
463,455,951,7886.74095
461,460,952,1136.71044
424,452,953,6831.15419
454,447,954,990.35256
423,456,955,10108.55403
453,457,956,1706.60904
448,440,957,7306.63320
456,419,958,17779.27115
451,416,959,9767.88489
419,442,960,6570.70880
368,441,961,17338.73674
444,405,962,11464.19415
436,450,963,2565.51105
439,385,964,13122.66409
430,396,965,4827.96982
418,430,966,3793.16100
392,427,967,9116.29684
417,424,968,2917.36635
386,391,969,22895.95657
421,420,970,9978.78787
404,425,971,8234.36972
393,429,972,5328.97018
404,419,973,2493.71355
411,416,974,2832.11478
385,416,975,4481.40498
412,398,976,21849.27696
409,412,977,5726.57158
412,354,978,13225.40375
411,395,979,1410.28276
390,404,980,4560.60535
283,411,981,24723.44095
392,375,982,8314.74184
389,393,983,125.07999
381,392,984,1241.49514
377,401,985,5445.53606
388,389,986,3014.81644
379,388,987,4802.04682
389,373,988,3162.73345
391,383,989,2427.51681
387,362,990,12106.96536
364,391,991,5538.20318
316,387,992,19907.89709
394,394,993,792.77111
386,390,994,2244.60610
370,386,995,7347.88760
372,390,996,3472.25222
374,382,997,4367.93379
376,385,998,1199.62385
399,359,999,8647.67485
335,381,1000,7726.60493
376,234,1001,37196.29418
346,372,1002,2699.88592
335,364,1003,12049.93504
364,365,1004,2506.14091
370,356,1005,12391.30103
311,369,1006,8116.81439
351,372,1007,4313.04679
346,367,1008,11728.48941
282,356,1009,19436.40687
350,370,1010,8581.90995
358,342,1011,12998.59810
326,361,1012,5255.11532
358,313,1013,13795.32078
356,350,1014,4926.84008
354,319,1015,5152.72056
357,253,1016,20050.64376
348,350,1017,5034.20050
344,357,1018,1779.36818
341,353,1019,8180.11192
352,352,1020,1453.50023
349,332,1021,9460.55444
334,345,1022,7069.75766
345,318,1023,6049.63705
347,270,1024,8162.11052
346,331,1025,2328.69143
343,304,1026,7155.16197
342,339,1027,769.58544
347,355,1028,5957.15090
344,327,1029,3262.94373
338,315,1030,4502.63874
337,337,1031,1370.15903
344,307,1032,4389.96422
311,335,1033,4299.26205
329,325,1034,2912.87288
329,323,1035,1916.56833
330,333,1036,183.91480
342,317,1037,3593.00319
258,336,1038,10663.80742
330,299,1039,2834.15975
312,326,1040,2635.02749
334,286,1041,9973.82824
328,224,1042,31168.33908
327,310,1043,3099.34807
321,334,1044,11733.17215
322,308,1045,1706.24272
315,303,1046,2081.18583
252,320,1047,16328.06984
303,311,1048,12622.63220
309,298,1049,2982.70164
263,307,1050,4821.77521
307,259,1051,4767.25232
314,288,1052,6275.80337
303,278,1053,3953.68907
297,302,1054,496.58457
295,296,1055,193.70804
293,298,1056,479.79499
277,293,1057,1110.31361
299,283,1058,2191.59665
292,256,1059,4634.55806
299,265,1060,6407.89637
286,281,1061,5458.86417
291,285,1062,15174.03286
229,286,1063,16941.29300
275,280,1064,7962.36433
303,229,1065,29355.61393
273,287,1066,817.62300
283,243,1067,6403.58609
274,277,1068,470.12433
276,274,1069,504.23389
271,277,1070,873.39949
271,273,1071,998.97732
273,263,1072,2341.34040
266,272,1073,1162.06478
263,211,1074,16878.57972
263,259,1075,1136.30799
262,239,1076,13852.75800
258,201,1077,36194.44736
259,258,1078,3135.67111
259,189,1079,17420.15214
254,254,1080,2114.60076
251,237,1081,15591.91621
248,264,1082,2513.63769
245,240,1083,4053.37992
242,241,1084,7599.20063
240,238,1085,2404.29501
260,209,1086,24557.90256
165,240,1087,25977.96318
238,235,1088,936.22425
238,206,1089,15588.59647
215,236,1090,8062.87319
230,216,1091,18626.57033
235,233,1092,2265.48797
232,223,1093,3321.85645
234,226,1094,6899.98724
235,233,1095,2437.16192
233,231,1096,5070.01879
229,227,1097,1703.68438
231,228,1098,2898.00734
228,226,1099,7923.99575
227,212,1100,18923.99309
222,203,1101,6464.27534
220,222,1102,17044.25358
220,217,1103,6254.53855
219,218,1104,4390.22544
228,220,1105,6012.19633
217,225,1106,11812.21564
207,221,1107,5316.33395
199,214,1108,4513.10507
204,205,1109,2160.83549
205,196,1110,4481.71926
197,207,1111,2162.45626
208,203,1112,2390.30448
206,207,1113,3127.71743
199,211,1114,3968.49948
205,185,1115,6101.08547
197,206,1116,5588.08309
184,210,1117,11004.39787
183,198,1118,7063.18882
144,199,1119,14400.20074
195,197,1120,979.41331
201,192,1121,3611.10425
168,194,1122,2947.73578
194,188,1123,1016.84417
190,199,1124,2631.59630
191,191,1125,1903.13141
178,187,1126,7337.33259
188,195,1127,1371.40983
175,155,1128,5010.11473
173,160,1129,18976.55798
177,176,1130,9771.56578
180,179,1131,1424.54974
181,179,1132,1289.93196
143,145,1133,21096.14781
